id,bug.id,treatment,temp.avg,temp.var,hs.treat,date.died,date.hatch,date.ovp,time.ovp,num.ovp,date.3,mass.3,date.4,mass.4,date.5,mass.5,date.hs,time.in.hs,time.out.hs,date.em,instar.em,bled.em,mass.48em,num.em,num.coc,num.coc.late,num.coc.tot,num.fail.spin,num.fail.spin.late,num.fail.spin.tot,date.em.late,late.em,num.unem,load,date.postem.1,fed.postem.1,num.frass.postem.1,date.postem.2,fed.postem.2,num.frass.postem.2,date.postem.3,fed.postem.3,num.frass.postem.3,date.postem.4,fed.postem.4,num.frass.postem.4,date.postem.5,fed.postem.5,num.frass.postem.5,date.postem.6,fed.postem.6,num.frass.postem.6,date.postem.7,fed.postem.7,num.frass.postem.7,mass.postem.end,date.ecl,num.ecl,date.ecl.late,num.ecl.late,tot.ecl,live.fem,live.fem.late,live.male,live.unk,live.male.late,tot.dead,tot.dead.norm,tot.dead.late,dead.fem,dead.fem.late,dead.male,dead.male.late,dead.ad.unk,dead.ad.unk.late,dead.larv,dead.larv.late,dead.epup,dead.epup.late,dead.mpup.tot,dead.mpup.unk,dead.mpup.f,dead.mpup.m,dead.mpup.tot.late,dead.mpup.unk.late,dead.mpup.f.late,dead.mpup.m.late,dead.lpup.tot,dead.lpup.unk,dead.lpup.f,dead.lpup.m,dead.lpup.tot.late,dead.lpup.unk.late,dead.lpup.f.late,dead.lpup.m.late,wand,gen.notes,diss.notes,,,,,,,,,,,,,
285,,para,28,10,hs.5,4/30/18,4/6/18,4/10/18,9:02,1,4/10/18,68.46,4/13/18,180.77,4/17/18,855.23,4/18/18,7:33,8:39,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,molted to 6th instar 4/22/18. mass: 4380.75. removed cuticle over thoracic legs and all prolegs after molt to 6th. Died 4/30/18 (1 Day before scheduled freeze).  Weighed 9363.85 at time of death.,,,,,,,,,,,,,,
286,,para,28,10,0,,4/6/18,4/10/18,9:03,1,4/10/18,43.17,4/15/18,174.09,4/19/18,800.57,,,,4/24/18,5,0,2501.72,50.00,37,1,38,9,3,12,4/27/18,1,30,81.00,4/25/18,0,0,4/26/18,1,1,4/27/18,1,0,4/28/18,0,2,4/29/18,0,1,4/30/18,1,1,5/1/18,0,2,2156.69,5/1/18,31,5/3/18,1,32,15,0,16,,1,6,6,0,2,,1,,,,1,,1,,0,,,,0,,,,1,,,1,0,,,,,,"mostly late 2nd instar, one early 2nd ",,,,,,,,,,,,,
288,,para,28,10,hs.5,,4/6/18,4/10/18,8:55,1,4/10/18,50.94,4/14/18,250.41,4/18/18,1050.64,4/19/18,7:30,8:40,4/23/18,5,0,2236.48,34.00,29,,29,5,,5,,,5,39.00,4/24/18,0,2,4/25/18,0,0,4/26/18,1,0,4/27/18,0,1,4/28/18,1,1,4/29/18,0,1,4/30/18,1,1,2319.36,4/30/18,24,,0,24,0,,24,,,5,5,0,,,1,,,,,,3,,1,,,1,0,,,,0,,,,0,,,,,removed cuticle from 5th prolegs after molt to 5th,all late 2nds,,,,,,,,,,,,,
289,,para,28,10,hs.5,,4/6/18,4/10/18,8:56,1,4/10/18,61.94,4/14/18,267.28,4/18/18,1317.38,4/19/18,7:30,8:40,4/23/18,5,0,3598.4,70.00,55,7,62,6,2,8,4/26/18,1,44,115.00,4/24/18,0,1,4/25/18,0,0,4/26/18,0,0,4/27/18,0,3,4/28/18,0,0,4/29/18,0,1,4/30/18,1,0,3176.31,4/30/18,45,5/1/18,4,49,28,3,17,,1,13,10,3,2,,1,,,,7,,,2,0,,,,0,,,,0,,,,1,1,,,,,all late 2nds,,,,,,,,,,,,,
290,,para,28,10,hs.5,,4/6/18,4/10/18,8:57,2,4/10/18,52.14,4/14/18,279.88,4/18/18,1160.35,4/19/18,7:30,8:40,4/23/18,5,0,2389.38,43.00,38,,38,5,,5,,,,43.00,4/24/18,0,0,4/25/18,0,0,4/26/18,0,0,4/27/18,0,1,4/28/18,0,1,4/29/18,1,0,4/30/18,0,1,2186.63,4/29/18,29,,0,29,4,,25,,,9,9,0,2,,,,,,2,,1,,1,,,1,0,,,,3,,,3,0,,,,,,,,,,,,,,,,,,,
291,,para,28,0,hs.4,,4/7/18,4/11/18,6:51,1,4/11/18,66.52,4/15/18,228.48,4/19/18,1344.33,4/16/18,7:30,8:39,4/22/18,5,0,2431.78,41.00,39,,39,2,,2,,,,41.00,4/23/18,0,0,4/24/18,1,5,4/25/18,1,1,4/26/18,1,7,4/27/18,1,4,4/28/18,1,3,4/29/18,1,3,2426.6,4/27/18,36,,0,36,3,,33,,,2,2,0,,,1,,,,,,1,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
292,,para,28,10,hs.4,,4/6/18,4/11/18,6:52,1,4/11/18,49.54,4/13/18,130.87,4/18/18,717.23,4/14/18,7:32,8:37,4/24/18,5,0,3007.23,66.00,42,1,43,23,0,23,4/27/18,1,46,113.00,4/25/18,0,0,4/26/18,0,0,4/27/18,1,1,4/28/18,0,0,4/29/18,0,0,4/30/18,1,0,5/1/18,1,2,2631.46,4/30/18,22,,0,22,1,0,21,,0,20,19,1,,,6,,,,4,,2,,1,,,1,0,,,,6,,,6,1,,,1,,,"mostly late 2nd instars, 2 early 2nds",,,,,,,,,,,,,
293,,para,28,10,hs.4,,4/6/18,4/11/18,6:53,1,4/11/18,77.43,4/14/18,199.45,4/19/18,839.05,4/15/18,7:40,8:47,4/25/18,5,0,3323.26,73.00,47,1,48,25,0,25,4/28/18,1,,74.00,4/26/18,1,1,4/27/18,1,0,4/28/18,1,2,4/29/18,0,1,4/30/18,1,3,5/1/18,1,3,5/2/18,1,4,3163.19,5/1/18,22,5/4/18,1,23,0,0,22,,1,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,removed cuticle from 5th prolegs after molt to 4th,,,,,,,,,,,,,,
294,,para,28,0,hs.4,,4/8/18,4/12/18,6:42,2,4/12/18,78,4/15/18,270.2,4/19/18,919.58,4/16/18,7:30,8:39,4/22/18,5,0,2523.96,91.00,83,,83,8,,8,,,,91.00,4/23/18,0,0,4/24/18,1,0,4/25/18,1,3,4/26/18,1,2,4/27/18,1,2,4/28/18,1,3,4/29/18,0,1,2313.92,4/27/18,78,,0,78,0,,78,,,5,5,0,,,1,,,,,,2,,0,,,,0,,,,2,,,2,0,,,,,,,,,,,,,,,,,,,
296,,para,28,0,hs.4,,4/8/18,4/12/18,6:45,1,4/12/18,64.61,4/15/18,283.97,4/19/18,1402.15,4/16/18,7:30,8:39,4/23/18,5,0,2867.65,108.00,101,,101,7,,7,,,,108.00,4/24/18,0,0,4/25/18,1,0,4/26/18,0,1,4/27/18,1,1,4/28/18,1,1,4/29/18,1,5,4/30/18,1,4,2778.09,4/27/18,88,,0,88,34,,54,,,13,13,0,,,,,,,4,,5,,0,,,,0,,,,4,,1,3,0,,,,,,,,,,,,,,,,,,,
297,,para,28,0,hs.4,,4/8/18,4/12/18,6:46,1,4/12/18,77.95,4/15/18,262.65,4/19/18,1234.68,4/16/18,7:30,8:39,4/23/18,5,0,2404.28,68.00,63,,63,5,,5,,,,68.00,4/24/18,0,1,4/25/18,1,0,4/26/18,1,2,4/27/18,1,6,4/28/18,1,5,4/29/18,1,5,4/30/18,1,2,2708.13,4/27/18,54,,0,54,24,,30,,,9,9,0,,,3,,,,1,,1,,2,,1,1,0,,,,2,,1,1,0,,,,,,,,,,,,,,,,,,,
299,,para,28,0,hs.5,,4/8/18,4/12/18,6:48,1,4/12/18,68.51,4/16/18,66.82,4/21/18,258.46,4/22/18,7:33,8:38,4/25/18,5,0,445.28,9.00,8,,8,1,,1,,,,9.00,4/26/18,0,0,4/27/18,0,1,4/28/18,1,3,4/29/18,1,3,4/30/18,1,11,5/1/18,1,5,5/2/18,1,7,695.2,4/29/18,5,,0,5,0,,5,,,3,3,0,,,,,2,,,,1,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
300,,para,28,0,hs.5,,4/8/18,4/12/18,6:49,1,4/12/18,61.78,4/16/18,221.78,,,,,,4/23/18,4,1,1542.78,69.00,36,1,37,32,0,32,,,,69.00,4/24/18,0,0,4/25/18,0,0,4/26/18,1,1,4/27/18,0,0,4/28/18,0,2,4/29/18,1,0,4/30/18,1,1,1272.07,4/27/18,27,,0,27,2,,25,,,9,9,0,,,1,,,,1,,3,,2,1,,1,0,,,,2,,,2,0,,,,,"on 4/22/18, dorsal cuticle cleared, can see dorsal vessel. still in 4th instar, keep observing. 4/24/18, 1 day post em. bug bleeding badly, looks nearly dead but is responsive. 4/28/18 had an extra recording for day 6 Post.Em (4/27/18; 1; 9) that was probably supposed to be for 301. Late cocoon failed to eclose; froze on 5/1/18.",,,,,,,,,,,,,,
301,,para,28,0,hs.5,,4/8/18,4/12/18,6:50,1,4/12/18,79.41,4/16/18,332.49,,,,,,4/21/18,4,0,1472.47,67.00,65,,65,2,,2,,,,67.00,4/22/18,0,0,4/23/18,1,0,4/24/18,1,2,4/25/18,1,5,4/26/18,1,5,4/27/18,1,9,4/28/18,0,0,1508.58,4/26/18,58,,0,58,26,,32,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,"Missing Day 6 Post.Em recording, but appeared to be written under 300 by mistake. Didn't have any food for Day 7 Post Em data",,,,,,,,,,,,,,
302,,para,28,10,hs.4,4/24/18,4/7/18,4/12/18,6:51,1,4/12/18,66.42,4/15/18,158.15,4/22/18,476.97,4/16/18,7:30,8:39,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,removed cuticle from 3rd-5th prolegs after molt to 5th,,,,,,,,,,,,,,
303,,para,28,10,hs.4,4/18/18,4/7/18,4/12/18,6:52,1,4/12/18,54.53,4/16/18,75.94,,,4/17/18,7:30,8:39,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
304,,para,28,10,hs.4,4/23/18,4/7/18,4/12/18,6:53,1,4/12/18,48.39,4/15/18,144.54,4/18/18,415.96,4/16/18,7:30,8:39,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
305,,para,28,10,hs.4,,4/8/18,4/12/18,6:54,1,4/12/18,49.63,4/15/18,142.75,,,4/16/18,7:30,8:39,4/24/18,5,0,1763.58,22.00,9,0,9,12,1,13,4/28/18,2,17,41.00,4/25/18,0,2,4/26/18,1,0,4/27/18,1,1,4/28/18,1,5,4/29/18,1,6,4/30/18,1,5,5/1/18,1,3,1558.27,5/1/18,8,,0,8,0,,8,,,1,1,0,,,,,,,1,,,,0,,,,0,,,,0,,,,0,,,,,,All late 2nds ,,,,,,,,,,,,,
306,,para,28,10,hs.5,,4/8/18,4/12/18,6:55,1,4/12/18,45.83,4/16/18,200.68,4/22/18,1090.76,4/23/18,7:28,8:39,4/27/18,5,0,3252.64,100.00,72,,72,28,,28,,,,100.00,4/28/18,0,0,4/29/18,0,1,4/30/18,0,0,5/1/18,1,0,5/2/18,1,1,5/3/18,1,6,5/4/18,1,2,2981.79,5/3/18,59,,0,59,0,,59,,,10,10,0,2,,2,,3,,1,,2,,0,,,,0,,,,0,,,,0,,,,,removed cuticle from 3rd-5th prolegs after molt to 5th,,,,,,,,,,,,,,
307,,para,28,10,hs.5,,4/8/18,4/12/18,6:57,1,4/12/18,34.42,4/16/18,259.76,4/20/18,1211.1,4/21/18,7:27,8:39,4/24/18,5,0,2785.34,70.00,62,3,65,4,1,5,4/29/18,1,,71.00,4/25/18,1,1,4/26/18,0,0,4/27/18,1,1,4/28/18,1,3,4/29/18,1,2,4/30/18,1,4,5/1/18,1,2,2800.98,4/30/18,50,,0,50,5,,45,,,12,12,0,,,5,,,,,,2,,0,,,,0,,,,5,,2,3,0,,,,,found at emergance in the 28c chamber. no idea how long it had been there.,,,,,,,,,,,,,,
308,,para,28,10,hs.5,,4/8/18,4/12/18,6:58,1,4/12/18,44.33,4/16/18,61.32,4/21/18,347.58,4/22/18,7:33,8:38,4/26/18,5,0,1575.49,47.00,36,,36,11,,11,5/5/18,,,47.00,4/27/18,1,0,4/28/18,0,0,4/29/18,0,0,4/30/18,0,1,5/1/18,0,0,5/2/18,1,1,5/3/18,1,0,1318.01,5/2/18,15,,2,17,3,2,12,,0,1,1,0,,,,,,,,,1,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
309,,para,28,10,hs.5,4/13/18,4/8/18,4/12/18,6:59,1,4/12/18,35.41,,,,,,,,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
310,,para,28,0,hs.5,,4/12/18,4/16/18,11:24,1,4/16/18,46.63,4/20/18,285.84,4/24/18,1835.51,4/25/18,7:29,8:39,4/27/18,5,0,3734.43,145.00,86,,86,59,,59,,,,145.00,4/28/18,0,0,4/29/18,1,4,4/30/18,1,1,5/1/18,1,3,5/2/18,1,1,5/3/18,1,2,5/4/18,1,3,4032.79,5/2/18,46,,0,46,18,,28,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
311,,para,28,0,hs.5,,4/12/18,4/16/18,11:25,1,4/16/18,47.13,4/20/18,249.24,4/24/18,1450.27,4/25/18,7:29,8:39,4/28/18,5,0,2922.64,77.00,69,,69,8,,8,,,,77.00,4/29/18,0,0,4/30/18,0,1,5/1/18,1,1,5/2/18,1,2,5/3/18,1,2,5/4/18,1,1,5/5/18,1,4,3140.7,5/2/18,52,,0,52,28,,24,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
312,,para,28,0,hs.5,,4/12/18,4/16/18,11:26,1,4/16/18,36.34,4/19/18,257.11,4/23/18,2102.61,4/24/18,7:28,8:39,4/26/18,5,0,3996.62,142.00,100,1,101,41,0,41,4/28/18,1,,143.00,4/27/18,1,0,4/28/18,1,0,4/29/18,0,0,4/30/18,1,1,5/1/18,1,3,5/2/18,0,1,5/3/18,1,1,3532.88,5/1/18,89,5/2/18,1,90,18,0,71,,1,13,13,0,1,,1,,,,4,,,,0,,,,0,,,,7,,4,3,0,,,,,Counted cocoons and weighed after 24 hours (instead of 48). 1 adult wasp miscounted--should be 88 rather than 89,,,,,,,,,,,,,,
313,,para,28,0,hs.5,,4/12/18,4/16/18,11:27,1,4/16/18,55.52,4/19/18,139.62,4/23/18,957.46,4/24/18,7:28,8:39,4/26/18,5,0,2144.07,87.00,84,,84,3,,3,,,,87.00,4/27/18,1,1,4/28/18,1,0,4/29/18,1,4,4/30/18,0,1,5/1/18,1,1,5/2/18,0,3,5/3/18,0,1,1764.64,5/1/18,80,,0,80,53,,27,,,3,3,0,1,,,,2,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
314,,para,28,0,hs.5,,4/12/18,4/16/18,11:28,1,4/16/18,39.57,4/19/18,237.22,4/23/18,1989.57,4/24/18,7:28,8:39,4/26/18,5,0,3644.35,149.00,135,,135,14,,14,,,23,172.00,4/27/18,0,0,4/28/18,0,0,4/29/18,0,0,4/30/18,1,2,5/1/18,1,1,5/2/18,1,1,5/3/18,1,1,3430.93,5/1/18,128,,0,128,20,,108,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,All late 2nds ,,,,,,,,,,,,,
315,,para,28,0,hs.5,,4/12/18,4/16/18,11:29,2,4/16/18,75.54,4/19/18,318.26,4/23/18,1869.5,4/24/18,7:28,8:39,4/27/18,5,0,3703.26,168.00,95,,95,73,,73,,,,168.00,4/28/18,0,0,4/29/18,0,0,4/30/18,0,0,5/1/18,1,1,5/2/18,1,1,5/3/18,1,1,5/4/18,1,2,3527.62,5/1/18,52,,0,52,19,,33,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
316,,para,28,0,hs.5,,4/12/18,4/16/18,11:30,1,4/16/18,56.02,4/18/19,235.11,4/22/18,2143.91,4/23/18,7:28,8:39,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,"wandered 4/26/18, mass=12881.08. assumed to be unparasatized and discaurded.",,,,,,,,,,,,,,
317,,para,28,0,hs.5,5/4/18,4/12/18,4/16/18,11:31,1,4/16/18,53.07,4/19/18,223.13,4/24/18,1502.89,4/25/18,7:29,8:39,4/28/18,5,0,3119.5,128.00,74,,74,54,,54,,,25,153.00,4/29/18,1,0,4/30/18,1,1,5/1/18,1,2,5/2/18,0,0,5/3/18,1,2,5/4/18,0,0,,,,,5/2/18,56,,0,56,20,,36,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,"mostly late 2nds, a few earlier 2nds",,,,,,,,,,,,,
318,,para,28,0,hs.5,4/23/18,4/12/18,4/16/18,11:32,2,4/16/18,67.54,4/20/18,241.46,4/23/18,1368.32,,,,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
319,,para,28,0,hs.5,,4/12/18,4/16/18,11:33,1,4/16/18,47.44,4/19/18,240.11,,,4/24/18,7:28,8:39,4/26/18,5,0,3283.84,113.00,111,,111,2,,2,,,,113.00,4/27/18,0,0,4/28/18,0,0,4/29/18,1,1,4/30/18,1,1,5/1/18,0,1,5/2/18,1,2,5/3/18,1,3,2981.86,5/1/18,99,,0,99,65,,34,,,13,13,0,2,,,,,,5,,1,,2,,,2,0,,,,3,,3,,0,,,,,miscount of live adult wasps. Should be 98,,,,,,,,,,,,,,
320,,para,28,0,hs.5,,4/12/18,4/16/18,11:34,1,4/16/18,53.54,4/20/18,339.17,4/24/18,1846.23,4/25/18,7:29,8:39,4/27/18,5,0,3479.99,145.00,141,,141,4,,4,,,,145.00,4/28/18,1,0,4/29/18,1,0,4/30/18,1,3,5/1/18,1,1,5/2/18,1,1,5/3/18,0,1,5/4/18,1,1,3150.48,5/2/18,116,,0,116,56,,60,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
321,,para,28,10,hs.4,,4/12/18,4/16/18,11:51,1,4/16/18,47.06,4/21/18,224.64,4/26/18,861.15,4/22/18,7:33,8:38,5/1/18,5,0,2063.88,57.00,51,,51,0,6,6,,,,57.00,5/2/18,0,0,5/3/18,0,0,5/4/18,1,1,5/5/18,1,2,5/6/18,1,1,5/7/18,1,1,5/8/18,0,1,2059.5,5/7/18,45,,0,45,16,,29,,,6,5,1,,,,,,,1,,2,,0,,,,1,,,1,2,,,2,0,,,,,,,,,,,,,,,,,,,
322,,para,28,10,hs.4,,4/12/18,4/16/18,11:52,1,4/16/18,44.25,4/21/18,228.33,4/27/18,1495.61,4/22/18,7:33,8:38,5/3/18,5,0,3221.08,75.00,68,,68,7,,7,,,,75.00,5/4/18,0,0,5/5/18,0,1,5/6/18,1,1,5/7/18,1,2,5/8/18,1,1,5/9/18,1,2,5/10/18,1,1,3407.73,5/9/18,53,,0,53,36,,17,,,15,15,0,1,,,,,,4,,5,,2,,2,,0,,,,3,,1,2,0,,,,,Removed cuticle during 5th molt from last prolegs. ,,,,,,,,,,,,,,
323,,para,28,10,hs.4,,4/12/18,4/16/18,11:53,1,4/16/18,45.43,4/20/18,193.92,4/25/18,1102.41,4/21/18,7:27,8:39,4/30/18,5,0,2408.78,48.00,39,,39,9,,9,,,,48.00,5/1/18,0,0,5/2/18,0,0,5/3/18,1,3,5/4/18,1,0,5/5/18,0,0,5/6/18,1,1,5/7/18,0,1,2234.8,5/7/18,22,,0,22,0,,22,,,17,17,0,,,,,,,4,,6,,1,,,1,0,,,,6,,,6,0,,,,,,,,,,,,,,,,,,,
324,,para,28,10,hs.4,5/9/18,4/12/18,4/16/18,11:54,1,4/16/18,41.43,4/21/18,101.12,4/25/18,507.53,4/22/18,7:33,8:38,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,"6th instar date: 4/30/18. 6th instar mass: 1735.11. Had to remove cuticle from last prolegs. No emergence, so froze on 5/9 (two weeks after 5th instar.  Mass at freezing was 10429.24.",,,,,,,,,,,,,,
325,,para,28,10,0,,4/12/18,4/16/18,11:56,1,4/16/18,45.47,4/20/18,126.49,4/25/18,771.2,,,,4/30/18,5,0,1647.37,39.00,35,1,36,3,0,3,5/3/18,1,,40.00,5/1/18,1,1,5/2/18,0,0,5/3/18,1,0,5/4/18,0,1,5/5/18,0,0,5/6/18,0,2,5/7/18,1,1,1433.17,5/6/18,20,5/9/18,1,21,2,0,18,,1,14,14,0,,,11,,,,1,,,,0,,,,0,,,,2,,,2,0,,,,,,,,,,,,,,,,,,,
326,,para,28,10,0,,4/12/18,4/16/18,11:58,1,4/16/18,44.11,4/21/18,166.22,4/25/18,775.39,,,,4/30/18,5,0,1329.17,34.00,32,,32,2,,2,,,,34.00,5/1/18,1,0,5/2/18,0,0,5/3/18,1,2,5/4/18,1,0,5/5/18,0,1,5/6/18,1,1,5/7/18,1,3,1160.26,5/6/18,30,,0,30,14,,16,,,2,2,0,,,,,,,,,1,,0,,,,0,,,,1,,,1,0,,,,,"left previous info from 4/27/18. but emergance happened on 4/30/18, 5th instar, 0 bleed.",,,,,,,,,,,,,,
327,,para,28,10,0,5/5/18,4/12/18,4/16/18,11:59,1,4/16/18,49.23,4/21/18,110.39,4/26/18,761.48,,,,5/2/18,5,0,1673.37,77.00,66,,66,11,,11,,,,77.00,5/3/18,0,0,5/4/18,1,3,5/5/18,0,1,,,,,,,,,,,,,,5/8/18,55,,0,55,12,,43,,,11,11,0,2,,6,,,,,,,,1,1,,,0,,,,2,,,2,0,,,,,died the day after cocoon removal,,,,,,,,,,,,,,
328,,para,28,10,0,,4/12/18,4/16/18,12:00,1,4/16/18,46.99,4/21/18,271.94,4/25/18,1074.41,,,,4/30/18,5,0,2642.8,54.00,53,,53,1,,1,,,,54.00,5/1/18,0,0,,,,5/3/18,0,1,5/4/18,1,0,5/5/18,1,6,5/6/18,1,7,5/7/18,1,9,2988.84,5/6/18,47,,0,47,6,,41,,,6,6,0,1,,3,,,,,,,,0,,,,0,,,,2,,,2,0,,,,,,,,,,,,,,,,,,,
329,,para,28,10,hs.5,,4/12/18,4/16/18,12:01,1,4/16/18,50.79,4/21/18,121.7,4/25/18,555.63,4/26/18,7:31,8:39,5/1/18,5,0,2288.44,72.00,40,0,40,31,1,32,5/4/18,1,,73.00,5/2/18,0,0,5/3/18,1,0,5/4/18,1,3,5/5/18,1,1,5/6/18,1,1,5/7/18,1,3,5/8/18,1,3,2340.01,5/8/18,32,,0,32,6,,26,,,8,8,0,,,5,,,,1,,,,0,,,,0,,,,2,,1,1,0,,,,,,,,,,,,,,,,,,,
330,,para,28,10,hs.5,,4/12/18,4/16/18,12:02,1,4/16/18,42.64,4/21/18,137.93,4/28/18,518.59,4/29/18,7:31,8:37,5/3/18,5,0,1175.25,38.00,23,0,23,14,1,15,5/7/18,1,,39.00,5/4/18,0,1,5/5/18,0,0,5/6/18,0,0,5/7/18,0,0,5/8/18,0,2,5/9/18,1,1,5/10/18,0,0,1042.28,5/10/18,13,,0,13,3,,9,1,,10,10,0,1,,1,,,,3,,3,,0,,,,0,,,,2,,,2,0,,,,,,,,,,,,,,,,,,,
331,,para,28,10,hs.5,,4/12/18,4/16/18,12:03,1,4/16/18,42.96,4/20/18,220.96,4/24/18,1226.27,4/25/18,7:29,8:39,4/30/18,5,0,3646.44,131.00,92,,92,39,,39,,,,131.00,5/1/18,0,2,5/2/18,1,1,5/3/18,1,0,5/4/18,0,4,5/5/18,1,0,5/6/18,1,4,5/7/18,1,1,3398.31,5/6/18,58,,0,58,27,,31,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,"Date.Em, Instar.Em, Bleed.Em not recorded until 5/2",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0,,,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
